objectid,f_id,id,content,co_oridinate1,co_oridinate2,pubtime,comment_,like_,transfer,tools
4043082,2093806321-M_F7KF2yMlQ,2093806321,在规划营销预算要投在哪里前，你或许有一个疑问，我到底要在行销上放多少预算呢？其实这个问题并没有一定的答案与准确的数字，毕竟各个产业的情形、销售对象以及想到达成的目标各有不同，据The CMO Survey Org的统计，平均B2B的产业约会提列总收入的7-8%作为营销预算，而B2C的产业大概会将总收入的9%作 ???? 全文,39.993824,116.307793,2017/6/14 9:46,0,1,0,HUAWEI nova 青春版
4072161,2093806321-M_F7Vg4sTGH,2093806321,拉着基友来充电  北京·北京大学  ???,39.986797,116.30594,2017/6/15 12:45,0,0,0,HUAWEI nova 青春版
4073677,2093806321-M_F7VHQjgMd,2093806321,营销的时代，广告不等于流量，流量不等于变现。cmo到cgo如何转变。  北京·北京大学  ???,39.986797,116.30594,2017/6/15 13:54,0,0,0,HUAWEI nova 青春版
4073946,2093806321-M_F7VO2sEoA,2093806321,广告等于流量，流量就能变现的观念该丢掉了。这是个营销的时代，自身的产品和用户的心理及习惯需要企业认真思考，传播媒介和载体越来越丰富，游戏和动画片都有可能成为媒介。某种意义上，产品要和用户共成长。  北京·北京大学  ???,39.986797,116.30594,2017/6/15 14:09,0,1,0,HUAWEI nova 青春版
4173980,2093806321-M_F8vd37Mo3,2093806321,几个年轻人在燥热难耐的酷暑，喝了一口冰汽水，突然一股神秘的陨石力量带他们穿越到了另一个次元的世界，变身勇者斗恶龙......这个桥段是不是有点熟悉？ 这是雪碧今年夏季的最新广告，跨次元探险和人物设定都来自游戏《王者荣耀》。这个广告目前在腾讯视频的播放量已经超过了450万。  ???? 全文,39.99684,116.44903,2017/6/19 8:17,1,0,0,HUAWEI nova 青春版
4189051,2093806321-M_F8AgFEjXO,2093806321,一篇好的营销文章，堪比一个金牌业务员。可以说，一篇SEO优化做的很好的文章，可以直接带来大量流量和潜在的客户，同时，这样的文章还可以在一段较长的时间，持续保持在搜索引擎排名靠前的位置，带有公司主营业务、主要产品、服务长尾关键词的营销文章，被收录、有排名，才可以稳定的带来客户浏览、询 ???? 全文,40.07431,116.40317,2017/6/19 21:09,0,0,0,HUAWEI nova 青春版
4575131,2093806321-M_FaRW2qJEk,2093806321,做传播的人都有一个悖论：这个时代最不缺乏的就是信息；但这个时代里的每个人都在不断寻找他们需要的东西。   满怀梦想的营销人，绞尽脑汁地想出各种新奇而疯狂的Idea，焦头烂额的甲方，不惜砸入重金用各种黑白科技将之推送到消费者的眼前。万万没想到的是，面对这份“热情”，消费者的反应是千方百计 ???? 全文,39.99859,116.4687,2017/7/4 21:48,0,1,0,HUAWEI nova 青春版
6563861,2094444013-M_Fm6NNCohQ,2094444013,好累，不知道明天还能不能早起去看升旗??  北京·天坛  ???,39.883751,116.416122,2017/9/16 19:53,2,3,0,iPhone 7 Plus
6596812,2094444013-M_FmfAw3zdO,2094444013,万年如意 万事如意  北京·故宫珍宝馆  ???,39.921604,116.400154,2017/9/17 18:15,4,2,0,iPhone 7 Plus
6620381,2094444013-M_Fmmv4Ehr1,2094444013,太热了，长城不去了??看完猩猩去聚宝源排队去[粥]  北京  ???,39.84428,116.386162,2017/9/18 11:50,3,0,0,iPhone 7 Plus
6629556,2094444013-M_Fmp4Hfo4p,2094444013,前门便宜坊一般，但是鸭皮沾白糖的味道简直绝了，香甜脆一个不落！我是奔着东兴楼去簋街的，可是某熊因为某坊有点不相信老字号所以随便找了家店撸串，味道惊喜。牛街我是铆足了劲要吃够遍的，聚宝源三点半吃上的，吃完发现忘买烧饼了[泪]还有洪记的包子牙签肉，奶酪魏[鼓掌]明天我还来[喵喵]  ???? 全文,39.941139,116.430367,2017/9/18 18:24,4,2,0,iPhone 7 Plus
7613795,2095220900-M_FriAorqnC,2095220900,不到长城非好汉[赞][赞][赞][赞][赞][赞]  北京  ???,39.81141,116.54749,2017/10/20 23:04,0,2,0,HUAWEI nova手机
7613962,2095220900-M_FriC043QP,2095220900,两姐妹旅途中守望相助[加油][加油][加油][加油]BJ水果好！便！宜！  北京·橙子酒店.时尚  ???,39.811284,116.547593,2017/10/20 23:08,1,3,0,HUAWEI nova手机
7614174,2095220900-M_FriEkgbJn,2095220900,BJ 地大物博的首都 迎接19大胜利[胜利]召开 祝福祖国繁荣昌盛[心][心][心][心]  北京·橙子酒店.时尚  ???,39.811284,116.547593,2017/10/20 23:14,0,2,0,HUAWEI nova手机
7787866,2095220900-M_FsbaPhyph,2095220900,飞吻][飞吻][飞吻]  北京·北京颐和园  ???,39.992919,116.272235,2017/10/26 18:02,0,1,0,HUAWEI nova手机
7788850,2095220900-M_FsbpCa3qu,2095220900,bj天气虽然干燥  但是满地的枫叶荻花秋瑟瑟    还没来得及欣赏树叶的美却要离开[允悲][允悲]手机完全拍不出叶子的美！！！    五颜六色的枫叶    女儿每到一个地方就会习惯性的捡叶子 还捡了一大堆[心] 树叶回深圳  可惜叶子不习惯深圳的气候   几天时间都发霉了[泪][泪]  话说长城上的红枫叶确实美美 ???? 全文,39.99133,116.21081,2017/10/26 18:39,0,1,0,HUAWEI nova手机
7400827,2095820877-M_FqfjjAM4e,2095820877,失眠 想你  北京·黑户庄  ???,39.85931,116.574989,2017/10/14 0:53,1,1,0,iPhone 6
7432250,2095820877-M_FqodViw7N,2095820877,两人 雨中 疾速 故宫 您好[可爱]? @Lzreffect   北京·故宫  ???,39.915642,116.396973,2017/10/14 23:35,0,5,0,iPhone 6
7444879,2095820877-M_FqtwJAAr5,2095820877,坐着黄包车 游了一转胡同里的四合院和什刹海(遗憾的是天太冷 又下着雨 没下车好好看看) 因为是临近闭园时间进去的 所以找不到导游 我俩就跑去“蹭团”  进到了恭王府 才知道到现在还是世界第一首富的和珅有多聪明 皇帝有的东西 和珅也有 和珅有的 皇帝不一定有  图456是是恭王府后花园的一个“蝠池”  ???? 全文,39.93787,116.38517,2017/10/15 13:05,0,1,0,iPhone 6
7604340,2096103452-M_FrgzJyvbe,2096103452,贞观十九年（645年），唐太宗李世民为哀悼北征辽东的阵亡将士，诏令在此立寺纪念，但未能如愿。武则天万岁通天元年（696年）才完成工程，赐名“悯忠寺”。 唐末景福年间（892－893年），幽州卢龙军节度使李匡威重加修整，并赠建“悯忠阁”。阁甚雄伟，有“悯忠高阁，去天一握”之赞语。 明朝正统二年 ???? 全文,39.884819,116.369873,2017/10/20 17:57,0,8,2,iPhone 6 Plus
7605445,2096103452-M_FrgR88QvQ,2096103452,北京西山大觉寺天王殿内的铜弥勒佛在1980年5月被移往法源寺天王殿内供奉。殿内悬挂的“妙喜吉祥”匾额为清·慈禧太后手书，现已无存。 大觉寺又称西山大觉寺，大觉禅寺，位于北京市海淀区阳台山麓，始建于辽代咸雍四年（1068年），称清水院，金代时大觉寺为金章宗西山八大水院之一，后改名灵泉寺，明重 ???? 全文,39.896999,116.39798,2017/10/20 18:40,1,1,0,iPhone 6 Plus
7606399,2096103452-M_Frh51qF6W,2096103452,乾嘉时俞清源在《春明丛谈》中描绘前门大街的热闹：“珠市当正阳门之冲，前后左右计二三里，皆殷商巨贾，前门大街设市开廛。凡金银珠宝以及食货如山积，酒榭歌楼，欢呼酣饮，恒日暮不休。”……时至今日前门大街依然纸醉金迷、声色犬马。[good][作揖][月亮][甜筒]  北京·前门大栅栏  ???,39.895691,116.391296,2017/10/20 19:14,0,1,0,iPhone 6 Plus
7608920,2096103452-M_FrhEYEUp9,2096103452,天安门是明清两代北京皇城的正门，始建于明朝永乐十五年（1417年），最初名“承天门”，寓“承天启运、受命于天”之意。设计者为明代御用建筑匠师蒯祥。清朝顺治八年（1651年）更名为天安门。由城台和城楼两部分组成，有汉白玉石的须弥座，总高34.7米。天安门城楼长66米、宽37米。城台下有券门五阙，中 ???? 全文,39.906021,116.397659,2017/10/20 20:43,0,3,1,iPhone 6 Plus
7619467,2096103452-M_FrlXujTZK,2096103452,心境平常得安稳。事在人为是一种积极的人生态度，随遇而安是一种乐观的处世妙方，顺其自然是一种达观的生存之道，水到渠成是一种高超的入世智慧，淡泊宁静是一种超脱的生活态度。无事时，澄然；有事时，断然；得意时，淡然；失意时，泰然。用平常心看待世间万物，自会获得心灵的安稳。[心][祈祷]??  ???? 全文,39.898094,116.391701,2017/10/21 7:39,0,4,4,iPhone 6 Plus
7626140,2096103452-M_FrnXplNzZ,2096103452,銮殿未去人已空， 江山不改几何同？ 舞衣褪尽金粉色， 桂脂兰墙皆朦胧。 西池花开根已换， 一片繁华尽随风。 须知天下纵五帝， 时过境迁亦落红。[作揖][浮云]  北京·故宫博物院(东门)  ???,39.915359,116.402397,2017/10/21 12:45,0,5,0,iPhone 6 Plus
7628339,2096103452-M_Frowkr1fW,2096103452,慈宁宫位于北京故宫内廷外西路隆宗门西侧。始建于明嘉靖十五年（1536年），是在仁寿宫的故址上，并撤除大善殿而建成。万历年间因灾重建。清沿明制，顺治十年（1653年）、康熙二十八年（1689年）、乾隆十六年（1751年）均加以修葺，将其作为皇太后居住的正宫。乾隆三十四年（1769年）兴工将慈宁宫正殿由 ???? 全文,39.915642,116.396973,2017/10/21 14:11,2,1,1,iPhone 6 Plus
7647303,2096103452-M_Frsiug6Xv,2096103452,当我们快乐时，快乐的原因，并不是因为我们获得了什么，而是减少了一些烦恼和执著；当我们痛苦时，痛苦的原因，并不是因为我们缺乏了什么，而是增加了一些自私和欲望。[心][祈祷][月亮]  北京·前门  ???,39.898781,116.402122,2017/10/21 23:47,0,13,5,iPhone 6 Plus
7647587,2096103452-M_FrslsCYcR,2096103452,要成为一个真正的修行人， 你无需机灵聪慧， 却必须心地单纯。 [心][祈祷][月亮]  北京·前门  ???,39.898781,116.402122,2017/10/21 23:55,0,13,8,iPhone 6 Plus
7651168,2096103452-M_Frv1h9r9j,2096103452,不争，不辩，不闻。人生中不争就是慈悲，不辩就是智慧，不闻就是清净，不看就是自在，不贪就是布施，断恶就是行善，改过就是忏悔，谦卑就是礼佛，守礼就是持戒，原谅就是解脱，知足就是放下，利人就是利己。 [心][祈祷]  北京·前门  ???,39.898769,116.402061,2017/10/22 6:43,0,18,15,iPhone 6 Plus
7651215,2096103452-M_Frv3mwaAP,2096103452,佛教的经典不是在显示佛的权威与能干，而是完全而彻底地解释宇宙、人生的基本问题，能使人得到合理的解答。康有为说：“ 佛学博大精微，虽有圣哲，无所措手，其所包含，尤为深远。” 章太炎说：“ 佛教的理论，使上智人不能不信。” 梁启超说：“ 佛教之信仰，乃智信而非迷信。” ? ???[心][祈祷]  ???? 全文,39.898769,116.402061,2017/10/22 6:48,0,7,7,iPhone 6 Plus
7651602,2096103452-M_Frvn8dlDO,2096103452,于是非境不起分别，是为无过之人； 善恶入目不生大厌，是为净土中人。 ???[心][祈祷][浮云]  北京·前门  ???,39.8988,116.402,2017/10/22 7:37,0,4,7,iPhone 6 Plus
7652024,2096103452-M_FrvC7ijCw,2096103452,怀着对每一个清晨的欣喜之心，不抱怨，不贪恋，不计较，开启美好的一天。[可爱] 走进??? #千里江山——历代青绿山水画特展# [作揖]  北京·故宫  ???,39.915642,116.396973,2017/10/22 8:14,0,7,2,iPhone 6 Plus
7652308,2096103452-M_FrvJmERqY,2096103452,修行修的是自己的心，外在再清净，如果内心有烦恼，也一样有纷扰、痛苦。所以，用逃避的心，想在外境寻求佛法，是不可得的。当明确了修行的对象是自己的心的时候，外在的清净环境就非常重要了，因为它能保护、启发、滋长我们内心的善法。[心][祈祷][浮云]  北京·故宫  ???,39.915642,116.396973,2017/10/22 8:32,0,9,3,iPhone 6 Plus
7655879,2096103452-M_FrwNbpRPQ,2096103452,"朱门金殿乱人眼, 千回百转终有尽……[作揖][浮云][绿茶]  北京·故宫  ???",39.915642,116.396973,2017/10/22 11:14,0,6,0,iPhone 6 Plus
7656181,2096103452-M_FrwRY69yB,2096103452,“已营之，又撤之;已增之，又润之。一之可矣，又再之;再之可矣，又复之。每一图必重重复复终终始始，如戒严敌，然后竞。此岂所谓 ‘不敢以慢心忽之’乎?”——北宋?王希孟《千里江山图》[good][作揖][白云]?[绿茶]  北京·故宫  ???,39.915642,116.396973,2017/10/22 11:26,0,4,2,iPhone 6 Plus
7664055,2096103452-M_FryObDDdf,2096103452,故宫博物院  北宋  彩绘木雕观音像，高127.5cm。 像全身彩绘，由数块木头插合组成。观音头戴高冠，冠上有一化佛，系宝缯，宝缯及发绺下垂，银嵌白毫已失。细眉，秀目，面颊丰满，唇摹绘胡须，上身袒露著帔帛，下著长裙，胸饰璎珞，臂有宝钏，衣饰塑造轻盈流动，富有韵律感。半跏趺坐，身体略前倾。  ???? 全文,39.915642,116.396973,2017/10/22 16:22,0,5,3,iPhone 6 Plus
7665790,2096103452-M_FrzcepwSA,2096103452,这年头，还能把心拴在自己身上的人，都是不凡的人。 ???[心][祈祷]  北京·王府井  ???,39.923641,116.408257,2017/10/22 17:21,5,10,2,iPhone 6 Plus
7666093,2096103452-M_FrzfQ52aG,2096103452,当你的心停止渴望，那么食物、财富与各种享受都将自动积聚而来；当你在生命中清净奉行教戒时，你的心将会变得调柔有弹性；当你没有任何野心或欲望时，资粮将自然而然地圆满；当你了解轮回的特性时，你的心将会转身离开世俗的追求。[心][祈祷]  北京·王府井  ???,39.923641,116.408257,2017/10/22 17:30,0,12,4,iPhone 6 Plus
7673323,2096103452-M_FrAGO178r,2096103452,给心灵一方净土  我们每个人的心灵  都需要一方净土    面对外面世界的  浮躁与喧嚣  我们的内心  时常会疲惫会厌倦  所以时常要给自己  创造一个静的空间  思自己所思  想自己所想  或者燃一只香  调匀呼吸  打坐禅定将身心放空  给内心以清明  也唯有  静下心来的时候  才是我们和自己  贴得最近的时 ???? 全文,39.898094,116.391701,2017/10/22 21:09,0,8,4,iPhone 6 Plus
7675627,2096103452-M_FrB2Qpwyb,2096103452,坐禅须知 平常日用，皆在道中行，哪里不是道场，本用不着什么禅堂，也不是坐才是禅的。所谓禅堂，所谓坐禅，不过为我等末世障深慧浅的众生而设。 坐禅要晓得善调养身心。若不善调，小则害病，大则着魔，实在可惜。禅堂的行香坐香，用意就在调身心。此外调身心的方法还多，今择要略说。 跏趺坐时，宜 ???? 全文,39.898781,116.4021,2017/10/22 22:04,0,4,3,iPhone 6 Plus
7683962,2096103452-M_FrEHMun0Z,2096103452,一切法，从正念正知开始……[心][祈祷]???  北京·前门  ???,39.898708,116.402069,2017/10/23 7:23,0,15,3,iPhone 6 Plus
7695322,2096103452-M_FrI4v0yeg,2096103452,证果寺始建于隋代仁寿年间，名“史陀林”，已有1300多年历史。唐朝天宝年间，因卢师又叫“感应禅师”，改成“感应寺”。元泰定三年（1326年），改名“大天源延圣寺”，明正统景泰年间易名“清凉寺”和“镇海寺”，天顺年间改名证果寺。 证果寺沿山而筑，山门建在高台上，与殿堂处同一水平面。离寺门10 ???? 全文,39.96125,116.184715,2017/10/23 15:57,0,4,2,iPhone 6 Plus
7695779,2096103452-M_FrIcI7ScA,2096103452,"长安寺位于八大处公园大门以南一里多地。创建于明弘治十七年（1504年），原名“善应寺”。后历经清顺治年间（1659年）、康熙年间（1671年）两度重修，规模日大，改称“长安寺”。长安寺倚翠微山，坐西朝东，红墙围绕，两进四合。入门便是一砖石景壁，上有""登欢喜地""四字。沿西向甬路前行，登数十级台阶 ???? 全文",39.950699,116.190727,2017/10/23 16:17,0,3,0,iPhone 6 Plus
7702674,2096103452-M_FrJR5jM2e,2096103452,先哲云：“觉人之诈，不形于言；受人之侮，不动于色。 此中有无穷意味，亦有无限受用……佛说：我一直在关注你，用一切你知道或不知道的方式……[心][祈祷]  北京·前门  ???,39.898739,116.402069,2017/10/23 20:29,0,9,6,iPhone 6 Plus
7704738,2096103452-M_FrKfEjv6C,2096103452,拉什莫尔山国家纪念公园，俗称美国总统山、美国总统公园，是座位置在南达科他州基斯通附近的美利坚合众国总统纪念公园。公园内有四座高达60英尺的美国前总统头像，从左到右依次分别为乔治·华盛顿、托马斯·杰斐逊、西奥多·罗斯福和亚伯拉罕·林肯，这四位总统被认为代表美国建国150年来的历史。整个公园 ???? 全文,39.898769,116.402046,2017/10/23 21:30,0,7,0,iPhone 6 Plus
7714097,2096103452-M_FrOi5a6WP,2096103452,识无常、辨因果、知轮回者，悟也。 ???[心][祈祷]??  北京·前门  ???,39.89875,116.402031,2017/10/24 7:47,0,9,3,iPhone 6 Plus
7714225,2096103452-M_FrOl6vfwE,2096103452,若内心用功，外在之障碍即自然会消除。 一切障碍皆来自于我执及执着，这是因缘法。只要于内心用功，而外在之障碍则自然减少了。 ???[心][祈祷]  北京·前门  ???,39.89875,116.402031,2017/10/24 7:54,0,6,1,iPhone 6 Plus
