fid,content,clearcontent,lei
7522,人生最困难的不是努力，也不是奋斗，而是做出正确的抉择。别放弃，一步一步走下去，别让机会从眼前溜走。当你能够忘记你的过去，看重你的现在，乐观你的未来时，你就站在了生活的最高处。当你明白成功不会显赫你，失败不会击垮你，平淡不会淹没你时，你就站在了生命的最高处。当你修炼到足以包容所有生 ???? 全文,人生最困难的不是努力，也不是奋斗，而是做出正确的抉择。别放弃，一步一步走下去，别让机会从眼前溜走。当你能够忘记你的过去，看重你的现在，乐观你的未来时，你就站在了生活的最高处。当你明白成功不会显赫你，失败不会击垮你，平淡不会淹没你时，你就站在了生命的最高处。当你修炼到足以包容所有生 ? 全文,0
6847,人生最难提高的是 素质 人生最难改变的是 习惯 人生最难统一的是 行动 人生最难做好的是 细节 人生最难处理的是 关系 人生最难把握的是 机遇 人生最难实现的是 理想 人生最难得到的是 人心 人生最难分配的是 利益 人生最难平衡的是 心态 人生最难控制的是 情绪 人生最难战胜的是 自己 人生最难说的话是 ???? 全文,人生最难提高的是 素质 人生最难改变的是 习惯 人生最难统一的是 行动 人生最难做好的是 细节 人生最难处理的是 关系 人生最难把握的是 机遇 人生最难实现的是 理想 人生最难得到的是 人心 人生最难分配的是 利益 人生最难平衡的是 心态 人生最难控制的是 情绪 人生最难战胜的是 自己 人生最难说的话是 ? 全文,0
5149,人是被逼死的。我以为佛菩萨不承认这句话。佛总说是人自己的问题，人不行，才被逼死。不管任何时刻。其实没有谁逼谁啊。人逼自己，才能不被别人逼死，到头来还是被自己逼死。人为了不受环境影响，不受恶劣的事物和人的欺压，才去逼自己，努力也好，改变也好，逼自己不受他人逼。所以还是被自己逼死的。 ???? 全文,人是被逼死的。我以为佛菩萨不承认这句话。佛总说是人自己的问题，人不行，才被逼死。不管任何时刻。其实没有谁逼谁啊。人逼自己，才能不被别人逼死，到头来还是被自己逼死。人为了不受环境影响，不受恶劣的事物和人的欺压，才去逼自己，努力也好，改变也好，逼自己不受他人逼。所以还是被自己逼死的。 ? 全文,0
6660,人为了什么活着  北京·光华里小区  ???,人为了什么活着    ,0
7274,人为什么要穿衣服啊 还要考虑怎么穿好看 [二哈][二哈][二哈][二哈][二哈][二哈][二哈]  北京·中国石油大学  ???,人为什么要穿衣服啊 还要考虑怎么穿好看            ,0
4484,人心本咫尺，隔着时间和空间，一切都在变。  ??? @咩咩丶咩咩咩   @遇見·未   北京·南锣鼓巷(西大街)  ???,人心本咫尺，隔着时间和空间，一切都在变。        ·未   (西大街)  ,0
9934,人心对人心，你真我就真[喵喵][喵喵][喵喵]  北京·博雅国际酒店  ???,人心对人心，你真我就真       ,0
8636,人要不断成长，感谢一路帮助我的人  北京·嘉园二里  ???,人要不断成长，感谢一路帮助我的人    ,0
8658,人要以一颗平常心，积极地活着。  北京·西苑  ???,人要以一颗平常心，积极地活着。    ,0
4084,人一旦有了感情就窝囊得不行  怕分怕离怕他喜欢上别人  怕我的孙悟空成了别人的齐天大圣 ????  北京·中关村  ???,人一旦有了感情就窝囊得不行  怕分怕离怕他喜欢上别人  怕我的孙悟空成了别人的齐天大圣 ?    ,0
6045,人有时一怀旧，就总会想翻出以前的东西来看看，想琢磨一些特殊的意味出来，想看到自己希望看到的东西。思考了一下我还是觉得要去一趟央美。2011年夏天，我和那时的女朋友约定好，我在冬天前坐飞机来央美找你。然而人生无常，那时我的幼稚与耽搁，终连一张机票都没买到。我终于来到这里，央美真的很美， ???? 全文,人有时一怀旧，就总会想翻出以前的东西来看看，想琢磨一些特殊的意味出来，想看到自己希望看到的东西。思考了一下我还是觉得要去一趟央美。2011年夏天，我和那时的女朋友约定好，我在冬天前坐飞机来央美找你。然而人生无常，那时我的幼稚与耽搁，终连一张机票都没买到。我终于来到这里，央美真的很美， ? 全文,0
4356,人与人之间靠的是一种信任，相互信任所以才能走到一起，至所有我信任的人[傻笑][傻笑]@  北京  ???,人与人之间靠的是一种信任，相互信任所以才能走到一起，至所有我信任的人    北京  ,0
3663,人长大了，总是有很多身不由己，很多无奈和不知道该怎么办[悲伤][悲伤]  北京·北京颐和园  ???,人长大了，总是有很多身不由己，很多无奈和不知道该怎么办      ,0
10170,人之所以会心累，就是常常徘徊在坚持和放弃之间，举棋不定。生活中总会有一些值得我们记忆的东西，也有一些必须要放弃的东西。放弃与坚持，是每个人面对人生问题的一种态度。勇于放弃是一种大气，敢于坚持何尝不是一种勇气，孰是孰非，谁能说的清道的明呢？如果我们能懂得取舍，能做到坚持该坚持的，放 ???? 全文,人之所以会心累，就是常常徘徊在坚持和放弃之间，举棋不定。生活中总会有一些值得我们记忆的东西，也有一些必须要放弃的东西。放弃与坚持，是每个人面对人生问题的一种态度。勇于放弃是一种大气，敢于坚持何尝不是一种勇气，孰是孰非，谁能说的清道的明呢？如果我们能懂得取舍，能做到坚持该坚持的，放 ? 全文,0
7478,忍不住为自己点赞 第一次玩 全部上靶  北京·丰台区  ???,忍不住为自己点赞 第一次玩 全部上靶    ,0
7548,荏苒时光只为遇见更好的你们??           ———致匆匆这些年我们这些纯洁的友谊[芦苇] PS：皂片拍摄于Calors孙傻傻NikonD600，平常彩色修多了就觉得视觉疲劳了，于是突发奇想都去色，没想到效果不错??  北京·北京市第五十中学  ???,荏苒时光只为遇见更好的你们??           ———致匆匆这些年我们这些纯洁的友谊  PS：皂片拍摄于Calors孙傻傻NikonD600，平常彩色修多了就觉得视觉疲劳了，于是突发奇想都去色，没想到效果不错??    ,0
4705,认识三年半，相爱三年，分开只要一天。  北京·世贸天阶  ???,认识三年半，相爱三年，分开只要一天。    ,0
2030,任何事情时间都阻挡不了吃货的步伐 #需要浪漫#   北京·很久以前（朝阳店）  ???,任何事情时间都阻挡不了吃货的步伐     （朝阳店）  ,0
6476,???日本_黑科技_皮裤中的爱马仕???       ━━ ??????|優のテーマ优壹裤 #优壹主题皮裤# #那年花开月正圆#   北京·田村  ???,日本_黑科技_皮裤中的爱马仕       ━━ |優のテーマ优壹裤         ,0
2215,日本对马“金”牌冰鲜蓝鳍金枪鱼，日本本土蓝鳍中的奢侈品牌。国内独家代理，正关进口，全国发运。 支持企业团购，开店庆典，年会推广。   微信/电话 188 1722 8069（李先生）  北京·京深海鲜批发市场  ???,日本对马“金”牌冰鲜蓝鳍金枪鱼，日本本土蓝鳍中的奢侈品牌。国内独家代理，正关进口，全国发运。 支持企业团购，开店庆典，年会推广。   微信/电话 188 1722 8069（李先生）    ,0
3120,日本销量第一的婴儿面膜，听好几个朋友推荐，使用感受清爽不油腻，自带眼膜。保护肌肤，补水保湿，提亮肤色，紧致皮肤各种功效。  北京·左家庄小区  ???,日本销量第一的婴儿面膜，听好几个朋友推荐，使用感受清爽不油腻，自带眼膜。保护肌肤，补水保湿，提亮肤色，紧致皮肤各种功效。    ,0
7653,日常  北京·十里堡北里  ???,日常    ,0
8916,日常  北京·翠明湖   秒拍视频  ???,日常      ,0
5028,日常[微风]  北京·胡同(南锣鼓巷)  ???,日常   (南锣鼓巷)  ,0
8345,日常～ 当然最喜欢吃的还是后面这个[鱼]  北京·四通桥  ???,日常～ 当然最喜欢吃的还是后面这个     ,0
2459,日常打卡：今儿印象最最最深的就是一站哨的兵哥哥看我们两个小女生大包小包，立马过来低沉的说了一句我来帮忙，拎着两个行李箱直接上楼，我感动的谢谢都说不流利了[允悲]天子脚下，兵哥哥就是贼棒[good][心]  北京·雍和宫  ???,日常打卡：今儿印象最最最深的就是一站哨的兵哥哥看我们两个小女生大包小包，立马过来低沉的说了一句我来帮忙，拎着两个行李箱直接上楼，我感动的谢谢都说不流利了 天子脚下，兵哥哥就是贼棒      ,0
1584,日常挤地铁。[泪]  北京·北苑3号院  ???,日常挤地铁。     ,0
14,#日常碎碎念 在床上躺了一天终于有退烧的迹象了_(:з」∠)_ 有课上了觉得好开心(??? ?? ???) 两天都没法学习了 感觉好愧疚 就拖着疲惫的身体到了教室自习[草泥马] 希望能把拖了两周的结课论文写完???? 大家一定要好好保重身体 健健康康 开开心心[兔子]  北京·中国政法大学(昌平校区)  ???,日常碎碎念 在床上躺了一天终于有退烧的迹象了_(:з」∠)_ 有课上了觉得好开心( ?? ) 两天都没法学习了 感觉好愧疚 就拖着疲惫的身体到了教室自习  希望能把拖了两周的结课论文写完? 大家一定要好好保重身体 健健康康 开开心心   (昌平校区)  ,0
743,日常吸猫[羞嗒嗒] 男朋友算什么，有能耐你有猫啊[笑哈哈] 陪你玩陪你疯的还能陪着睡觉，不打咕噜恒温任意姿势[好爱哦]  北京·怡清园   喵小喵你要给自己幸福的秒拍视频  ???,日常吸猫  男朋友算什么，有能耐你有猫啊  陪你玩陪你疯的还能陪着睡觉，不打咕噜恒温任意姿势       ,0
3818,日常吸一点点[doge] 生活对我好一点[doge] 充满违和感的拖鞋[doge]  北京·对外经济贸易大学  ???,日常吸一点点  生活对我好一点  充满违和感的拖鞋     ,0
9706,日常吸一点点[doge] 生活对我好一点[doge] 充满违和感的拖鞋[doge]  北京·对外经济贸易大学  ???,日常吸一点点  生活对我好一点  充满违和感的拖鞋     ,0
10256,日出东海落西山 愁也一天，喜也一天 遇事不钻牛角尖 人也舒坦，心也舒坦 ~~~~睡  北京·星巴克咖啡(海运仓店)  ???,日出东海落西山 愁也一天，喜也一天 遇事不钻牛角尖 人也舒坦，心也舒坦 ~~~~睡  (海运仓店)  ,0
6790,日出扶桑一丈高，人间万事细如毛。 野夫怒见不平处，磨损胸中万古刀。  北京·西八里庄  ???,日出扶桑一丈高，人间万事细如毛。 野夫怒见不平处，磨损胸中万古刀。    ,0
4185,日出日落没看到 看到的是八达岭的??  北京·万里长城·八达岭  ???,日出日落没看到 看到的是八达岭的??  ·八达岭  ,2
1689,日日夜夜念念  北京·钢镚儿火锅店  ???,日日夜夜念念    ,0
2098,荣耀（电视剧《大唐荣耀》主题曲）  好听到想骂街怎么破！是不一样的 @任嘉伦Allen   ！ #亚洲新歌榜#   北京·角门西  ???,荣耀（电视剧《大唐荣耀》主题曲）  好听到想骂街怎么破！是不一样的     ！       ,0
